pixel,mlat,mlon,area_km,Mn.Avg.Dens,Mn.CV.Dens
2552,31.3,239.3,105.5570444,7.93E-05,0.330260344
2553,31.3,239.4,105.5570444,7.41E-05,0.320172606
2554,31.3,239.5,105.5570444,6.82E-05,0.312817628
2555,31.3,239.6,105.5570444,6.73E-05,0.303727913
2556,31.3,239.7,105.5570444,7.24E-05,0.29348553
2557,31.3,239.8,105.5570444,7.33E-05,0.286101277
2558,31.3,239.9,105.5570444,6.95E-05,0.284641365
2559,31.3,240,105.5570444,7.11E-05,0.283615314
2560,31.3,240.1,105.5570444,7.59E-05,0.287894154
2561,31.3,240.2,105.5570444,7.87E-05,0.288919322
2562,31.3,240.3,105.5570444,8.30E-05,0.292845591
2563,31.3,240.4,105.5570444,9.83E-05,0.299462088
2564,31.3,240.5,105.5570444,0.000106976,0.31028181
2565,31.3,240.6,105.5570444,0.00012652,0.324306597
2566,31.3,240.7,105.5570444,0.000154546,0.332688173
2567,31.3,240.8,105.5570444,0.000189482,0.335759265
2568,31.3,240.9,105.5570444,0.000180551,0.339790786
2569,31.3,241,105.5570444,0.000280951,0.340716208
2570,31.3,241.1,105.5570444,0.00044228,0.338072548
2571,31.3,241.2,105.5570444,0.000561699,0.339671937
2572,31.3,241.3,105.5570444,0.00107235,0.347378658
2573,31.3,241.4,105.5570444,0.002173222,0.354386261
2574,31.3,241.5,105.5570444,0.002734952,0.350883238
2692,31.4,234.7,105.4470624,8.82E-10,0.289149138
2693,31.4,234.8,105.4470624,1.12E-09,0.284200347
2694,31.4,234.9,105.4470624,3.27E-09,0.279228742
2695,31.4,235,105.4470624,5.78E-09,0.273231006
2696,31.4,235.1,105.4470624,1.08E-08,0.267838953
2697,31.4,235.2,105.4470624,1.60E-08,0.259953612
2698,31.4,235.3,105.4470624,2.96E-08,0.26204884
2699,31.4,235.4,105.4470624,4.46E-08,0.263806732
2700,31.4,235.5,105.4470624,9.63E-08,0.264332658
2701,31.4,235.6,105.4470624,1.71E-07,0.26280823
2702,31.4,235.7,105.4470624,2.87E-07,0.262060198
2703,31.4,235.8,105.4470624,4.54E-07,0.265713618
2704,31.4,235.9,105.4470624,9.31E-07,0.264402862
2705,31.4,236,105.4470624,1.52E-06,0.262356985
2706,31.4,236.1,105.4470624,2.36E-06,0.258402685
2707,31.4,236.2,105.4470624,3.19E-06,0.254948868
2708,31.4,236.3,105.4470624,5.99E-06,0.25216709
2709,31.4,236.4,105.4470624,9.15E-06,0.254297042
2710,31.4,236.5,105.4470624,1.41E-05,0.259326684
2711,31.4,236.6,105.4470624,2.15E-05,0.2650966
2712,31.4,236.7,105.4470624,2.98E-05,0.269537482
2713,31.4,236.8,105.4470624,4.10E-05,0.276001167
2714,31.4,236.9,105.4470624,5.26E-05,0.285392063
2715,31.4,237,105.4470624,7.04E-05,0.289689351
2716,31.4,237.1,105.4470624,9.04E-05,0.295584882
2717,31.4,237.2,105.4470624,0.000105125,0.296713577
2718,31.4,237.3,105.4470624,0.000131887,0.297499634
2719,31.4,237.4,105.4470624,0.000118627,0.294658277
2720,31.4,237.5,105.4470624,0.000146737,0.289255791
2721,31.4,237.6,105.4470624,0.000148079,0.289682369
2722,31.4,237.7,105.4470624,0.000185231,0.290923959
2723,31.4,237.8,105.4470624,0.000229178,0.288030127
2724,31.4,237.9,105.4470624,0.000222004,0.293943687
2725,31.4,238,105.4470624,0.000210632,0.301652662
2726,31.4,238.1,105.4470624,0.000217388,0.311004663
2727,31.4,238.2,105.4470624,0.000204221,0.317420002
2728,31.4,238.3,105.4470624,0.000198607,0.322867416
2729,31.4,238.4,105.4470624,0.000171254,0.329909073
2730,31.4,238.5,105.4470624,0.00016718,0.327840218
2731,31.4,238.6,105.4470624,0.000146814,0.324522061
2732,31.4,238.7,105.4470624,0.000130972,0.320243959
2733,31.4,238.8,105.4470624,0.000118733,0.318348273
2734,31.4,238.9,105.4470624,0.000110875,0.321764368
2735,31.4,239,105.4470624,0.000110315,0.33027791
2736,31.4,239.1,105.4470624,0.000110681,0.337230989
2737,31.4,239.2,105.4470624,0.000100613,0.340976067
2738,31.4,239.3,105.4470624,9.34E-05,0.340309173
2739,31.4,239.4,105.4470624,8.90E-05,0.330659299
2740,31.4,239.5,105.4470624,8.17E-05,0.321905211
2741,31.4,239.6,105.4470624,8.18E-05,0.310757223
2742,31.4,239.7,105.4470624,8.06E-05,0.300442336
2743,31.4,239.8,105.4470624,8.61E-05,0.294670819
2744,31.4,239.9,105.4470624,8.19E-05,0.294006328
2745,31.4,240,105.4470624,8.41E-05,0.290636208
2746,31.4,240.1,105.4470624,9.01E-05,0.29400039
2747,31.4,240.2,105.4470624,9.30E-05,0.297915054
2748,31.4,240.3,105.4470624,9.48E-05,0.302233937
2749,31.4,240.4,105.4470624,0.00010847,0.310937275
2750,31.4,240.5,105.4470624,0.000121742,0.320060933
2751,31.4,240.6,105.4470624,0.000140289,0.328785644
2752,31.4,240.7,105.4470624,0.000157021,0.338550001
2753,31.4,240.8,105.4470624,0.000160569,0.348778909
2754,31.4,240.9,105.4470624,0.00022461,0.351175807
2755,31.4,241,105.4470624,0.000634036,0.34684803
2756,31.4,241.1,105.4470624,0.000481556,0.343876631
2757,31.4,241.2,105.4470624,0.000939329,0.347203342
2758,31.4,241.3,105.4470624,0.001276457,0.354322266
2759,31.4,241.4,105.4470624,0.00152034,0.356656421
2760,31.4,241.5,105.4470624,0.001506762,0.355017311
2761,31.4,241.6,105.4470624,0.00112416,0.356421623
2877,31.5,234.6,105.3367585,1.14E-09,0.292007569
2878,31.5,234.7,105.3367585,1.61E-09,0.288960071
2879,31.5,234.8,105.3367585,2.53E-09,0.284719775
2880,31.5,234.9,105.3367585,5.42E-09,0.279550427
2881,31.5,235,105.3367585,9.16E-09,0.276825014
2882,31.5,235.1,105.3367585,1.51E-08,0.272463408
2883,31.5,235.2,105.3367585,2.49E-08,0.268595557
2884,31.5,235.3,105.3367585,4.26E-08,0.26863225
2885,31.5,235.4,105.3367585,6.96E-08,0.266470948
2886,31.5,235.5,105.3367585,1.39E-07,0.265533476
2887,31.5,235.6,105.3367585,2.41E-07,0.264849122
2888,31.5,235.7,105.3367585,3.96E-07,0.267962739
2889,31.5,235.8,105.3367585,6.13E-07,0.270212102
2890,31.5,235.9,105.3367585,1.10E-06,0.273954537
2891,31.5,236,105.3367585,1.87E-06,0.272970225
2892,31.5,236.1,105.3367585,2.84E-06,0.267109752
2893,31.5,236.2,105.3367585,4.54E-06,0.260619867
2894,31.5,236.3,105.3367585,6.22E-06,0.256071576
2895,31.5,236.4,105.3367585,1.00E-05,0.260379542
2896,31.5,236.5,105.3367585,1.46E-05,0.263415606
2897,31.5,236.6,105.3367585,2.11E-05,0.270746123
2898,31.5,236.7,105.3367585,3.00E-05,0.27950465
2899,31.5,236.8,105.3367585,4.15E-05,0.285141513
2900,31.5,236.9,105.3367585,5.28E-05,0.293408243
2901,31.5,237,105.3367585,6.82E-05,0.299917349
2902,31.5,237.1,105.3367585,8.35E-05,0.30340535
2903,31.5,237.2,105.3367585,9.90E-05,0.310487878
2904,31.5,237.3,105.3367585,0.000127094,0.31067556
2905,31.5,237.4,105.3367585,0.00013285,0.308583247
2906,31.5,237.5,105.3367585,0.000121591,0.305705791
2907,31.5,237.6,105.3367585,0.000128844,0.299537029
2908,31.5,237.7,105.3367585,0.000160751,0.293837291
2909,31.5,237.8,105.3367585,0.000248458,0.291168359
2910,31.5,237.9,105.3367585,0.000200625,0.292839177
2911,31.5,238,105.3367585,0.000170896,0.29294783
2912,31.5,238.1,105.3367585,0.000213457,0.303985996
2913,31.5,238.2,105.3367585,0.000205544,0.317335659
2914,31.5,238.3,105.3367585,0.000199674,0.323091421
2915,31.5,238.4,105.3367585,0.000185018,0.328479555
2916,31.5,238.5,105.3367585,0.000173566,0.32902075
2917,31.5,238.6,105.3367585,0.000156078,0.326689944
2918,31.5,238.7,105.3367585,0.000142229,0.321097294
2919,31.5,238.8,105.3367585,0.000130039,0.317993593
2920,31.5,238.9,105.3367585,0.000121312,0.320352675
2921,31.5,239,105.3367585,0.000115268,0.331987099
2922,31.5,239.1,105.3367585,0.000117057,0.337004652
2923,31.5,239.2,105.3367585,0.000113523,0.341903763
2924,31.5,239.3,105.3367585,0.000104489,0.342054895
2925,31.5,239.4,105.3367585,9.90E-05,0.335971754
2926,31.5,239.5,105.3367585,0.000101488,0.323739578
2927,31.5,239.6,105.3367585,9.93E-05,0.313967888
2928,31.5,239.7,105.3367585,9.79E-05,0.305229947
2929,31.5,239.8,105.3367585,0.00010236,0.302382415
2930,31.5,239.9,105.3367585,0.000100071,0.303661244
2931,31.5,240,105.3367585,9.67E-05,0.306633099
2932,31.5,240.1,105.3367585,0.000104433,0.310657417
2933,31.5,240.2,105.3367585,9.56E-05,0.314829563
2934,31.5,240.3,105.3367585,0.000124544,0.315671801
2935,31.5,240.4,105.3367585,0.000124513,0.318575556
2936,31.5,240.5,105.3367585,0.000116441,0.326495243
2937,31.5,240.6,105.3367585,0.000154018,0.333810837
2938,31.5,240.7,105.3367585,0.000149732,0.342316056
2939,31.5,240.8,105.3367585,0.000264801,0.353601963
2940,31.5,240.9,105.3367585,0.000551874,0.357613547
2941,31.5,241,105.3367585,0.000345701,0.353795586
2942,31.5,241.1,105.3367585,0.000446661,0.351928233
2943,31.5,241.2,105.3367585,0.000699075,0.352632299
2944,31.5,241.3,105.3367585,0.000964337,0.358036792
2945,31.5,241.4,105.3367585,0.000804749,0.365010154
2946,31.5,241.5,105.3367585,0.000732914,0.36755994
2947,31.5,241.6,105.3367585,0.000953607,0.367986636
3062,31.6,234.5,105.2261331,1.27E-09,0.282264682
3063,31.6,234.6,105.2261331,1.96E-09,0.282366699
3064,31.6,234.7,105.2261331,3.08E-09,0.284046155
3065,31.6,234.8,105.2261331,4.87E-09,0.284344229
3066,31.6,234.9,105.2261331,9.24E-09,0.284094273
3067,31.6,235,105.2261331,1.45E-08,0.280433861
3068,31.6,235.1,105.2261331,1.90E-08,0.278528853
3069,31.6,235.2,105.2261331,4.28E-08,0.273593646
3070,31.6,235.3,105.2261331,6.97E-08,0.272530935
3071,31.6,235.4,105.2261331,1.14E-07,0.270534121
3072,31.6,235.5,105.2261331,1.95E-07,0.27246476
3073,31.6,235.6,105.2261331,2.96E-07,0.271896269
3074,31.6,235.7,105.2261331,5.05E-07,0.269767264
3075,31.6,235.8,105.2261331,7.41E-07,0.273044519
3076,31.6,235.9,105.2261331,1.26E-06,0.278928726
3077,31.6,236,105.2261331,2.22E-06,0.278057215
3078,31.6,236.1,105.2261331,3.33E-06,0.272559709
3079,31.6,236.2,105.2261331,5.13E-06,0.268359367
3080,31.6,236.3,105.2261331,7.76E-06,0.263886915
3081,31.6,236.4,105.2261331,1.03E-05,0.265184257
3082,31.6,236.5,105.2261331,1.65E-05,0.268217255
3083,31.6,236.6,105.2261331,2.13E-05,0.272393241
3084,31.6,236.7,105.2261331,2.59E-05,0.283297014
3085,31.6,236.8,105.2261331,4.26E-05,0.292228941
3086,31.6,236.9,105.2261331,5.44E-05,0.298045848
3087,31.6,237,105.2261331,6.71E-05,0.304434923
3088,31.6,237.1,105.2261331,8.23E-05,0.305979251
3089,31.6,237.2,105.2261331,9.58E-05,0.313007061
3090,31.6,237.3,105.2261331,0.000121545,0.31727606
3091,31.6,237.4,105.2261331,0.000138482,0.323233721
3092,31.6,237.5,105.2261331,0.000113837,0.323241553
3093,31.6,237.6,105.2261331,0.00014995,0.311879772
3094,31.6,237.7,105.2261331,0.000233315,0.298497699
3095,31.6,237.8,105.2261331,0.00016115,0.287694916
3096,31.6,237.9,105.2261331,0.000171928,0.285546566
3097,31.6,238,105.2261331,0.00020618,0.283703215
3098,31.6,238.1,105.2261331,0.000203363,0.296348151
3099,31.6,238.2,105.2261331,0.000202621,0.313055119
3100,31.6,238.3,105.2261331,0.000167174,0.320378803
3101,31.6,238.4,105.2261331,0.000210012,0.322130273
3102,31.6,238.5,105.2261331,0.00018588,0.325605119
3103,31.6,238.6,105.2261331,0.000174119,0.325315375
3104,31.6,238.7,105.2261331,0.000159182,0.317126189
3105,31.6,238.8,105.2261331,0.000145056,0.31514151
3106,31.6,238.9,105.2261331,0.000132101,0.319137221
3107,31.6,239,105.2261331,0.000124026,0.326809151
3108,31.6,239.1,105.2261331,0.000122975,0.330738355
3109,31.6,239.2,105.2261331,0.000126581,0.332809124
3110,31.6,239.3,105.2261331,0.000122531,0.333915261
3111,31.6,239.4,105.2261331,0.000124735,0.332998579
3112,31.6,239.5,105.2261331,0.000127105,0.324715374
3113,31.6,239.6,105.2261331,0.000122376,0.317256644
3114,31.6,239.7,105.2261331,0.000119076,0.309230625
3115,31.6,239.8,105.2261331,0.000121056,0.309574745
3116,31.6,239.9,105.2261331,0.000121392,0.319046633
3117,31.6,240,105.2261331,0.000111857,0.327825894
3118,31.6,240.1,105.2261331,0.000121262,0.328945659
3119,31.6,240.2,105.2261331,0.000117958,0.327871959
3120,31.6,240.3,105.2261331,0.0001339,0.323287878
3121,31.6,240.4,105.2261331,0.000140472,0.32092724
3122,31.6,240.5,105.2261331,0.000123543,0.327759717
3123,31.6,240.6,105.2261331,0.000164845,0.334615124
3124,31.6,240.7,105.2261331,0.000182613,0.343980402
3125,31.6,240.8,105.2261331,0.000213523,0.358442321
3126,31.6,240.9,105.2261331,0.000293131,0.363045436
3127,31.6,241,105.2261331,0.000373252,0.359489618
3128,31.6,241.1,105.2261331,0.000502106,0.359768645
3129,31.6,241.2,105.2261331,0.000518223,0.362134551
3130,31.6,241.3,105.2261331,0.000525948,0.368495336
3131,31.6,241.4,105.2261331,0.000532659,0.37562852
3132,31.6,241.5,105.2261331,0.000668006,0.379411175
3133,31.6,241.6,105.2261331,0.000959846,0.380091875
3134,31.6,241.7,105.2261331,0.001788764,0.375035057
3247,31.7,234.4,105.1151863,1.49E-09,0.274613574
3248,31.7,234.5,105.1151863,2.33E-09,0.274796758
3249,31.7,234.6,105.1151863,3.38E-09,0.276330744
3250,31.7,234.7,105.1151863,5.04E-09,0.279385199
3251,31.7,234.8,105.1151863,7.94E-09,0.283412226
3252,31.7,234.9,105.1151863,1.52E-08,0.282115271
3253,31.7,235,105.1151863,2.45E-08,0.280350861
3254,31.7,235.1,105.1151863,3.68E-08,0.28001061
3255,31.7,235.2,105.1151863,6.23E-08,0.277554083
3256,31.7,235.3,105.1151863,1.00E-07,0.278964698
3257,31.7,235.4,105.1151863,1.66E-07,0.279102795
3258,31.7,235.5,105.1151863,2.77E-07,0.279118496
3259,31.7,235.6,105.1151863,4.45E-07,0.276751248
3260,31.7,235.7,105.1151863,4.91E-07,0.276919868
3261,31.7,235.8,105.1151863,8.38E-07,0.275311097
3262,31.7,235.9,105.1151863,1.37E-06,0.276612141
3263,31.7,236,105.1151863,2.20E-06,0.275688423
3264,31.7,236.1,105.1151863,3.84E-06,0.272844204
3265,31.7,236.2,105.1151863,4.88E-06,0.269344228
3266,31.7,236.3,105.1151863,8.53E-06,0.267014273
3267,31.7,236.4,105.1151863,1.14E-05,0.26769666
3268,31.7,236.5,105.1151863,1.63E-05,0.273404995
3269,31.7,236.6,105.1151863,2.32E-05,0.280185882
3270,31.7,236.7,105.1151863,3.13E-05,0.290784967
3271,31.7,236.8,105.1151863,4.10E-05,0.298337746
3272,31.7,236.9,105.1151863,5.52E-05,0.298847099
3273,31.7,237,105.1151863,6.56E-05,0.302841412
3274,31.7,237.1,105.1151863,7.79E-05,0.310955692
3275,31.7,237.2,105.1151863,9.19E-05,0.314579989
3276,31.7,237.3,105.1151863,0.000114651,0.323451273
3277,31.7,237.4,105.1151863,0.000136648,0.333725615
3278,31.7,237.5,105.1151863,0.000168696,0.333211705
3279,31.7,237.6,105.1151863,0.000135389,0.319838235
3280,31.7,237.7,105.1151863,0.000157908,0.301470365
3281,31.7,237.8,105.1151863,0.000194452,0.287724933
3282,31.7,237.9,105.1151863,0.000178408,0.279263691
3283,31.7,238,105.1151863,0.000167424,0.277747889
3284,31.7,238.1,105.1151863,0.000181768,0.28964551
3285,31.7,238.2,105.1151863,0.000192378,0.304426833
3286,31.7,238.3,105.1151863,0.000182513,0.317258133
3287,31.7,238.4,105.1151863,0.000195996,0.318332623
3288,31.7,238.5,105.1151863,0.000162992,0.318260802
3289,31.7,238.6,105.1151863,0.00017097,0.320473997
3290,31.7,238.7,105.1151863,0.000161415,0.314095591
3291,31.7,238.8,105.1151863,0.000148148,0.312398123
3292,31.7,238.9,105.1151863,0.000138457,0.313282511
3293,31.7,239,105.1151863,0.000126257,0.319803039
3294,31.7,239.1,105.1151863,0.000105897,0.323840964
3295,31.7,239.2,105.1151863,0.000112915,0.327897886
3296,31.7,239.3,105.1151863,0.000140124,0.324987858
3297,31.7,239.4,105.1151863,0.000144295,0.322709589
3298,31.7,239.5,105.1151863,0.000128904,0.318390517
3299,31.7,239.6,105.1151863,0.000142916,0.310716541
3300,31.7,239.7,105.1151863,0.000144434,0.304841352
3301,31.7,239.8,105.1151863,0.000143343,0.307414107
3302,31.7,239.9,105.1151863,0.00014002,0.319247057
3303,31.7,240,105.1151863,0.000132865,0.333129987
3304,31.7,240.1,105.1151863,0.000140953,0.334585437
3305,31.7,240.2,105.1151863,0.000146422,0.329149713
3306,31.7,240.3,105.1151863,0.000152683,0.32639982
3307,31.7,240.4,105.1151863,0.000160829,0.324533601
3308,31.7,240.5,105.1151863,0.000172348,0.330329614
3309,31.7,240.6,105.1151863,0.000139109,0.339359254
3310,31.7,240.7,105.1151863,0.000202314,0.349774872
3311,31.7,240.8,105.1151863,0.000250673,0.360061005
3312,31.7,240.9,105.1151863,0.000301409,0.363529563
3313,31.7,241,105.1151863,0.000316592,0.362851367
3314,31.7,241.1,105.1151863,0.000470847,0.369217855
3315,31.7,241.2,105.1151863,0.000406541,0.375183169
3316,31.7,241.3,105.1151863,0.000409809,0.379881905
3317,31.7,241.4,105.1151863,0.000535154,0.381877702
3318,31.7,241.5,105.1151863,0.00067113,0.386634527
3319,31.7,241.6,105.1151863,0.000950638,0.388268728
3320,31.7,241.7,105.1151863,0.001457084,0.381806016
3431,31.8,234.2,105.0039185,1.26E-09,0.270712014
3432,31.8,234.3,105.0039185,1.75E-09,0.266336438
3433,31.8,234.4,105.0039185,2.59E-09,0.266747738
3434,31.8,234.5,105.0039185,4.05E-09,0.270145434
3435,31.8,234.6,105.0039185,5.92E-09,0.273657318
3436,31.8,234.7,105.0039185,8.81E-09,0.278537352
3437,31.8,234.8,105.0039185,1.37E-08,0.28401729
3438,31.8,234.9,105.0039185,2.20E-08,0.284766512
3439,31.8,235,105.0039185,3.51E-08,0.290942114
3440,31.8,235.1,105.0039185,6.04E-08,0.291400116
3441,31.8,235.2,105.0039185,8.59E-08,0.283156087
3442,31.8,235.3,105.0039185,1.38E-07,0.282189697
3443,31.8,235.4,105.0039185,2.27E-07,0.282320904
3444,31.8,235.5,105.0039185,3.78E-07,0.282505561
3445,31.8,235.6,105.0039185,5.88E-07,0.284665185
3446,31.8,235.7,105.0039185,9.34E-07,0.284212956
3447,31.8,235.8,105.0039185,1.47E-06,0.280337209
3448,31.8,235.9,105.0039185,2.20E-06,0.280282613
3449,31.8,236,105.0039185,3.31E-06,0.275389223
3450,31.8,236.1,105.0039185,4.22E-06,0.271637185
3451,31.8,236.2,105.0039185,5.19E-06,0.271363392
3452,31.8,236.3,105.0039185,9.79E-06,0.270513285
3453,31.8,236.4,105.0039185,1.37E-05,0.273766886
3454,31.8,236.5,105.0039185,1.93E-05,0.278467988
3455,31.8,236.6,105.0039185,2.50E-05,0.283892745
3456,31.8,236.7,105.0039185,3.31E-05,0.292664771
3457,31.8,236.8,105.0039185,4.06E-05,0.293570955
3458,31.8,236.9,105.0039185,5.41E-05,0.296305765
3459,31.8,237,105.0039185,6.54E-05,0.30034272
3460,31.8,237.1,105.0039185,7.42E-05,0.313636782
3461,31.8,237.2,105.0039185,0.000101421,0.321901994
3462,31.8,237.3,105.0039185,0.000107002,0.325921743
3463,31.8,237.4,105.0039185,0.000127545,0.335024343
3464,31.8,237.5,105.0039185,0.000159859,0.335420593
3465,31.8,237.6,105.0039185,0.000165073,0.326030644
3466,31.8,237.7,105.0039185,0.000197804,0.308467888
3467,31.8,237.8,105.0039185,0.000240975,0.294081554
3468,31.8,237.9,105.0039185,0.000166528,0.282304384
3469,31.8,238,105.0039185,0.000179478,0.279695344
3470,31.8,238.1,105.0039185,0.000190271,0.287950726
3471,31.8,238.2,105.0039185,0.000196644,0.298144965
3472,31.8,238.3,105.0039185,0.000180754,0.310959517
3473,31.8,238.4,105.0039185,0.000173376,0.311956274
3474,31.8,238.5,105.0039185,0.000206914,0.312160694
3475,31.8,238.6,105.0039185,0.000167836,0.312526692
3476,31.8,238.7,105.0039185,0.000163325,0.308735943
3477,31.8,238.8,105.0039185,0.000154886,0.308051414
3478,31.8,238.9,105.0039185,0.000158557,0.3105912
3479,31.8,239,105.0039185,0.000143768,0.316811893
3480,31.8,239.1,105.0039185,0.00013992,0.324916262
3481,31.8,239.2,105.0039185,0.000150462,0.321256421
3482,31.8,239.3,105.0039185,0.000160861,0.315150294
3483,31.8,239.4,105.0039185,0.00016208,0.314022269
3484,31.8,239.5,105.0039185,0.000157349,0.314822764
3485,31.8,239.6,105.0039185,0.000161497,0.315694839
3486,31.8,239.7,105.0039185,0.000168146,0.315127178
3487,31.8,239.8,105.0039185,0.000171718,0.315053272
3488,31.8,239.9,105.0039185,0.00016443,0.322393268
3489,31.8,240,105.0039185,0.000166171,0.331261212
3490,31.8,240.1,105.0039185,0.000156258,0.335299021
3491,31.8,240.2,105.0039185,0.000155876,0.327290863
3492,31.8,240.3,105.0039185,0.000156323,0.326685916
3493,31.8,240.4,105.0039185,0.000154289,0.329221585
3494,31.8,240.5,105.0039185,0.000151506,0.337468612
3495,31.8,240.6,105.0039185,0.000206906,0.348632199
3496,31.8,240.7,105.0039185,0.000230355,0.354120811
3497,31.8,240.8,105.0039185,0.000328314,0.361825992
3498,31.8,240.9,105.0039185,0.00024163,0.362568181
3499,31.8,241,105.0039185,0.000356091,0.364555778
3500,31.8,241.1,105.0039185,0.000419955,0.370110555
3501,31.8,241.2,105.0039185,0.000393411,0.372635258
3502,31.8,241.3,105.0039185,0.000529186,0.379095001
3503,31.8,241.4,105.0039185,0.000549265,0.381848287
3504,31.8,241.5,105.0039185,0.000646437,0.390126148
3505,31.8,241.6,105.0039185,0.000982252,0.397205988
3506,31.8,241.7,105.0039185,0.001195621,0.392194234
3507,31.8,241.8,105.0039185,0.00147067,0.391998501
3616,31.9,234.1,104.89233,1.57E-09,0.270190071
3617,31.9,234.2,104.89233,2.19E-09,0.264840281
3618,31.9,234.3,104.89233,3.45E-09,0.26070083
3619,31.9,234.4,104.89233,5.07E-09,0.265624353
3620,31.9,234.5,104.89233,7.86E-09,0.268250248
3621,31.9,234.6,104.89233,1.06E-08,0.271871216
3622,31.9,234.7,104.89233,1.59E-08,0.27633316
3623,31.9,234.8,104.89233,2.37E-08,0.285325987
3624,31.9,234.9,104.89233,3.76E-08,0.29155816
3625,31.9,235,104.89233,5.96E-08,0.300296052
3626,31.9,235.1,104.89233,8.37E-08,0.303294386
3627,31.9,235.2,104.89233,1.39E-07,0.296900921
3628,31.9,235.3,104.89233,2.01E-07,0.28750704
3629,31.9,235.4,104.89233,3.08E-07,0.287445586
3630,31.9,235.5,104.89233,5.05E-07,0.289712408
3631,31.9,235.6,104.89233,7.41E-07,0.292052037
3632,31.9,235.7,104.89233,1.16E-06,0.288137764
3633,31.9,235.8,104.89233,1.67E-06,0.285898338
3634,31.9,235.9,104.89233,2.44E-06,0.282398331
3635,31.9,236,104.89233,3.68E-06,0.279227824
3636,31.9,236.1,104.89233,4.97E-06,0.273746513
3637,31.9,236.2,104.89233,7.88E-06,0.272426017
3638,31.9,236.3,104.89233,1.00E-05,0.274565249
3639,31.9,236.4,104.89233,1.53E-05,0.277393408
3640,31.9,236.5,104.89233,2.05E-05,0.280816308
3641,31.9,236.6,104.89233,2.62E-05,0.287708044
3642,31.9,236.7,104.89233,3.54E-05,0.293872158
3643,31.9,236.8,104.89233,3.60E-05,0.293039545
3644,31.9,236.9,104.89233,6.00E-05,0.291657832
3645,31.9,237,104.89233,7.66E-05,0.299033514
3646,31.9,237.1,104.89233,9.21E-05,0.307443522
3647,31.9,237.2,104.89233,0.000104206,0.318286309
3648,31.9,237.3,104.89233,0.000119381,0.328607723
3649,31.9,237.4,104.89233,0.000123019,0.334945714
3650,31.9,237.5,104.89233,0.000136603,0.334020927
3651,31.9,237.6,104.89233,0.000160282,0.32744752
3652,31.9,237.7,104.89233,0.000176531,0.316460195
3653,31.9,237.8,104.89233,0.000155122,0.308410802
3654,31.9,237.9,104.89233,0.000174586,0.29744617
3655,31.9,238,104.89233,0.000197948,0.290623002
